,name,new_price,old_price,discount,rating,votes
216,"915 Generation Balloon Clips, 100 Pack Plastic Balloon Arch Clips Ties",947.0,"KSh 1,658",43%,,
217,For NP FW50 Dummy Battery Pack Adapter TYPE-C 9V-20V for Sony NEX-7,1262.0,"KSh 2,461",49%,,
218,Jumia Books Roald Dahl:Danny The Champion,1350.0,,,,
219,Silver Tone Aluminium Heat Diffuse Heat Sink Cooling Fin 120x100x18mm,1338.0,"KSh 2,676",50%,,
220,2.5\\\'\\\' Wide Stretch Headband Sports Dance,387.0,KSh 542,29%,,
221,Ultrasonic Jewelry Cleaner Portable Professional Ultrasonic,1149.0,"KSh 2,297",50%,3 out of 5,3 out of 5(1)
222,Matte Fingernails With Diamond Half French Black Reusable,548.0,"KSh 913 - KSh 2,057",40%,,
223,915 Generation VC-02-Kit AI Intelligent Offline Voice Recognition Control,1257.0,"KSh 2,325",46%,,
224,8Pcs Tart Ring Non-Stick Cake Ring Set Perforated Egg Tart DIY Dessert Cake Mousse Cookies Pastry Baking Molds(Round),1160.0,"KSh 2,320",50%,,
225,LED Car Interior Door Courtesy Warning Lamp Light Quality for Beetle Golf Jetta MK4 1999-2004 1J0947411B 1J0 947 411 B,576.0,"KSh 1,048",45%,,
226,"Car Bumper Parking Assist Sensor Retainer Holder Bracket 89348-33010 for Toyota 4Runner Tacoma ES350 HS250H,2Pcs Black",235.0,KSh 445,47%,,
227,New 8 Round Pin 8-Pin PF083A Relay Base,216.0,KSh 432,50%,,
228,Jenga Game Wooden Blocks With 54pcs- Large,999.0,"KSh 1,500",33%,5 out of 5,5 out of 5(1)
229,12V 750GPH Shower Sump Pump System Auto Bilge/Drain Box For Boat,9690.0,"KSh 19,370",50%,,
230,SPT Servo SPT5435LV-180 35KG Large Torque Metal Gear Digital Servo for RC Robot Arm RC Car,3804.0,"KSh 7,608",50%,,
231,Fuel Pressure Sensor for Toyota D4D Avensis RAV4 Hilux 89458-60010 499000-6080,5090.0,"KSh 10,180",50%,,
232,1/4Inch 2-14Nm Torque Wrench Set Bicycle Repair Tools Kit Ratchet Machanical Torque Spanner Manual Torque Wrench,9966.0,"KSh 19,932",50%,,
233,Mikrdoo 2pcs Baby Boy Sets Paint T-shirt +Casual Harem,1171.0,"KSh 2,318",49%,,
234,915 Generation 3 In 1 Usb Essential Oil Diffuser Air Humidifier Blue,3329.0,"KSh 6,258",47%,,
235,Motorcycle Engine Start Lever Gear Lever Start Pedal for NC250 KAYO T6 K6 BSE J5 M2 M4 TT-250R SHR KEWS K16 X7 black,1837.0,,,,
236,Universal Car Decorative Air Flow Intake Hood Scoop Turbo Bonnet Vent Cover Hood Car Styling Carbon Fiber Pattern,3553.0,"KSh 7,105",50%,,
237,Step Drill Bit 3Pcs Hss Step Drill Bit Set Cone Hole,787.0,"KSh 1,356",42%,,
238,915 Generation HSS drill Step drill Tapered Titanium 1/4 Hexagonal Rod For,478.0,KSh 885,46%,,
239,Christmas False Nails Snowflake Santa Claus Design Fake,310.0,KSh 517 - KSh 870,40%,,
240,Butterfly Wall Shelf Epoxy Resin Mold Bowknot Bracket Silicone Mould DIY Crafts Home Decorations Casting Tools,1405.0,"KSh 2,809",50%,,
241,915 Generation 9Pcs/Set 5 Inch Diamond Polishing Pad Set Granite Marble,4797.0,"KSh 8,874",46%,,
242,3 in 1 Hair Dryer Fast Drying Negative Ionic Blow Dryer a US Plug,2424.0,"KSh 4,582",47%,,
243,Men Yoga O Collar Sleeveless Bodybuilding Vest Leisure,431.0,KSh 862,50%,,
244,2.1 Channel Subwoofer Preamp Board Amplifier Board Low Pass Filter Bass PreamplifierFinished Product,1952.0,"KSh 3,904",50%,,
245,EU Plug 220V 300W DIY Mini Hot Air Heat Gun Tool for,1557.0,"KSh 3,114",50%,,
246,External USB3.0 DVD CD Writer Slim Optical Drive Burner,4273.0,"KSh 8,546",50%,,
247,"Hot Comb Electric Straight Comb Hair Curler Hair Straightener Curling Iron Hair Curler Comb Hair Tools,EU Plug",2297.0,"KSh 4,594",50%,,
248,Yoga Exercise Mat,2295.0,"KSh 2,389",4%,1 out of 5,1 out of 5(1)
249,915 Generation Tile Insert Square Stainless Steel Floor Drain,4113.0,"KSh 7,197",43%,,
250,16 Port 100M+2 Port Gigabit POE Switch Network Switch US Plug,13523.0,"KSh 25,557",47%,,
251,5Pcs Modern Flower Canvas Painting Wall Art Home Decor-DF487,1542.0,"KSh 3,084",50%,,
252,915 Generation Router Table Insert Plate for WorkBenches Wood Router Trimmer B,8833.0,"KSh 15,457",43%,,
253,Lighted Welcome Wreath Sign Front Door Porch Decor Rustic Round Wooden Hanging Hello Sign Outdoor Spring Summer Decor A,2234.0,"KSh 4,468",50%,,
254,Headband LED Magnifying Glass Headlamp Microscope Jewelry,1812.0,"KSh 3,623",50%,,
255,Weight Lifting Hook Grips with Wrist Wraps Hand-,4314.0,"KSh 6,685",35%,,
256,B75 Desktop Motherboard+SATA Cable+Switch Cable+Thermal,7261.0,"KSh 14,522",50%,,
257,Shoot Aluminum Af Auto Focus Macro Extension Tube Set For Canon Eos Ef Ef-S Lens Dslr Cameras 1100D 700D 650D 600D 550D 500D 450D 400D 350D 300D 100D 70D Close-Up 13Mm 21Mm 31Mm,3376.0,"KSh 6,752",50%,,
258,Girls Electronic Knitting Machine Hairstyle Hairdressing,2274.0,"KSh 4,548",50%,,
259,Girl 1Pc Printed Floral Stretch Headband Knotted Dark,248.0,KSh 496,50%,,
260,5-Speed Mini Electric Grinder Tool Set USB Charging Grinding Machine for Carving Wood Punching Metal Polishing A,2610.0,,,,
261,10 Pcs Washable Non Woven Cloth Vacuum Cleaner Bag Reusable,5344.0,"KSh 9,620",44%,,
262,High Pressure Washer Cleaning Lance Irrigation Washing,1012.0,"KSh 1,740",42%,,
263,Spoke Lights Wheel LED Flash For  Red,354.0,KSh 496,29%,,
264,For-Subaru Legacy Outback 2004-2006 Refit Car Android Radio Navigation DVD Mounting Dashboard Trim Fascia Frame,2935.0,"KSh 5,341",45%,4.5 out of 5,4.5 out of 5(2)
265,RJ45 Splitter Adapter 1 To 2 Ways Dual Female Port CAT5/6 LAN Ethernet Cable Black,305.0,KSh 592,48%,,
266,Welding Gauge Set Wet Film Comb Wire Metal Sheet Thickness,1569.0,"KSh 2,698",42%,,
267,Nordic Style Green Straw Plastic Cup Toothbrush Holder,229.0,KSh 448,49%,,
268,"Garden Sprinkler, Adjustable Rotating Lawn Sprinkler 360 Degree 3 Arm Rotating Sprinkler,Automatic Water Sprinkler",858.0,"KSh 1,613",47%,,
269,915 Generation Dish Rack Pots Wooden Plate Stand,1183.0,"KSh 2,223",47%,,
270,"915 Generation 5 Round Silicone Keychain Mold Set, Round Tag,",1228.0,"KSh 2,148",43%,,
271,BLOOKE Bicycle Hub 32Hole Disc Brake DT100 Front Rear Bike Hub with Quick Release Sleeve for MTB Road Bike Black,7034.0,"KSh 14,068",50%,,
272,915 Generation 2 X Serial Sata Hard Drive Data Cable Lead,327.0,KSh 616,47%,,
273,9632672080 Electric Fuel Pump Assembly for Peugeot 307 Citroen C4 C5,11831.0,"KSh 22,361",47%,,
274,6S 12A 24V Pcb Bms 6Packs 18650 Lithium Battery Protection,428.0,KSh 810,47%,,
275,"Nordic Plastic Vase Anti-Drop Simple Flower Vase Imitation Ceramic Flower Pot Decoration Home Vase for Home Decor,Pink",432.0,KSh 854,49%,,
276,Kitchen Utensils Chopsticks Perforated Holder,804.0,"KSh 1,245",35%,,
277,2Pcs Rear / Left & Right ABS Wheel Speed Sensor for Mitsubishi Lancer 2008-2011 Outlander 2010-2011 4670-A579/4670-A580,3138.0,"KSh 5,711",45%,,
278,915 Generation Cloth Flowers Dangle Earrings Geometry Trendy Zircon Long,222.0,KSh 434,49%,,
279,915 Generation V60 Pour Over Glass Range Coffee Server Carafe Drip Coffee,2641.0,"KSh 3,660",28%,,
280,915 Generation 1Set 3 Layers Cake Stand Dessert Fruits Vegetable Placed Too,1554.0,"KSh 2,921",47%,,
281,Bathroom Storage Wall Hanging Hair Dryer Bracket Storage,216.0,KSh 389,44%,,
282,915 Generation VC-02-Kit AI Intelligent Offline Voice Recognition Control,1257.0,"KSh 2,325",46%,,
283,8Pcs Tart Ring Non-Stick Cake Ring Set Perforated Egg Tart DIY Dessert Cake Mousse Cookies Pastry Baking Molds(Round),1160.0,"KSh 2,320",50%,,
284,LED Car Interior Door Courtesy Warning Lamp Light Quality for Beetle Golf Jetta MK4 1999-2004 1J0947411B 1J0 947 411 B,576.0,"KSh 1,048",45%,,
285,Portable Solar Power Light Outdoor Power-Saving Camping Lantern Lamp Light,797.0,"KSh 1,584",50%,,
286,8Pcs/Set Pastry Bag Tips Kitchen Cake Icing Piping Cream Cake Decorating Tools Reusable +6 Nozzle Set-C,261.0,KSh 522,50%,,
287,"MIBOXER 5 in 1 Smart LED Strip Controller 2.4Hz Remote & Smartphone Control Compotible CCT, RGB,RGBW,RGB+CCT LED Strip Light",1918.0,"KSh 3,798",49%,,
288,Velvex Conforta Adult Diapers - Extra Large 10s,885.0,,,5 out of 5,5 out of 5(2)
289,New 8 Round Pin 8-Pin PF083A Relay Base,216.0,KSh 432,50%,,
290,Reversible Cat Hanging Hammock with Adjustable Straps and Hooks S,1923.0,"KSh 3,633",47%,,
291,"Electric Guitar Pedal Vintage Overdrive/Distortion Crunch/Distortion/US Dream/Guitar Accessories,Analog Chorus",2918.0,,,,
292,"Car HUD Head Up Display OBD2+GPS Speedometer with Speedup Test Brake Test Overspeed Alarm for All Vehicle, AP-1",8045.0,"KSh 16,090",50%,,
293,12V 750GPH Shower Sump Pump System Auto Bilge/Drain Box For Boat,9690.0,"KSh 19,370",50%,,
294,SPT Servo SPT5435LV-180 35KG Large Torque Metal Gear Digital Servo for RC Robot Arm RC Car,3804.0,"KSh 7,608",50%,,
295,Black Modern Simple Industrial Wall Lamp Raw Wood Table Cafe Wall Sconces Home Decor,1584.0,"KSh 2,882",45%,,
296,Fuel Pressure Sensor for Toyota D4D Avensis RAV4 Hilux 89458-60010 499000-6080,5090.0,"KSh 10,180",50%,,
297,1/4Inch 2-14Nm Torque Wrench Set Bicycle Repair Tools Kit Ratchet Machanical Torque Spanner Manual Torque Wrench,9966.0,"KSh 19,932",50%,,
298,Mikrdoo 2pcs Baby Boy Sets Paint T-shirt +Casual Harem,1171.0,"KSh 2,318",49%,,
299,915 Generation Women Stripe Bow monolayer cosmetic bag (Black),684.0,"KSh 1,285",47%,,
300,915 Generation 3 In 1 Usb Essential Oil Diffuser Air Humidifier Blue,3329.0,"KSh 6,258",47%,,
301,"Differential Locker Spool Diff Lock Spool for Traxxas Slash Rustler Stampede 2Wd Bandit TE125 RC Car,Black",641.0,"KSh 1,211",47%,,
302,Motorcycle Engine Start Lever Gear Lever Start Pedal for NC250 KAYO T6 K6 BSE J5 M2 M4 TT-250R SHR KEWS K16 X7 black,1837.0,,,,
303,2PCS Battery Small Current Battery Anti-Leakage Pro,1052.0,"KSh 1,629",35%,,
304,Universal Car Decorative Air Flow Intake Hood Scoop Turbo Bonnet Vent Cover Hood Car Styling Carbon Fiber Pattern,3553.0,"KSh 7,105",50%,,
305,5 Inch Embossed Paint Roller Sleeve Wall Texture Stencil Brush Pattern Decor 085Y,1599.0,"KSh 3,198",50%,,
306,Step Drill Bit 3Pcs Hss Step Drill Bit Set Cone Hole,787.0,"KSh 1,356",42%,,
307,Bike Computer Holder Bicycle Speedometer Support,394.0,KSh 787,50%,,
308,915 Generation HSS drill Step drill Tapered Titanium 1/4 Hexagonal Rod For,478.0,KSh 885,46%,,
309,Extra-Large Gel Seat Cushion Breathable Honeycomb Relief Egg Seat Cushion Home Office Chair Cars Wheelchair  Purple,6872.0,,,,
310,Brushless Motor 60A Waterproof ESC Electric Speed Controller for 1/10 1/12 1/16 RC Car Parts Accessories,3171.0,,,,
311,Christmas False Nails Snowflake Santa Claus Design Fake,310.0,KSh 517 - KSh 870,40%,,
312,Women Blue Flower Brooch Pin Wedding,343.0,KSh 619,45%,,
313,Octagonal Cap Newsboy Beret Hat for Men's Caps Hats Autumn,1206.0,"KSh 2,171",44%,5 out of 5,5 out of 5(2)
314,Household Automatic Vacuum Sealing Machine Food,6890.0,"KSh 11,879",42%,,
315,"Mic Boom Arm Stand,Adjustable Game Microphone Boom Scissor Arm Stand with Phone Holder for Snowball Other Mics",5508.0,,,,
316,Fashion 5PCS Glossy Rubber Band Scrunchy,315.0,,,4.3 out of 5,4.3 out of 5(20)
317,"915 Generation Cordless Airbrush Kit with Compressor,32 PSI Handheld Set",9058.0,"KSh 17,209",47%,,
318,DSLR Ball Head Shoe Mount Camera Ball Mount Clamp 1/4 inch -20 Tripod Head Hot Shoe Adapter and Cool Super Clamp,1672.0,"KSh 3,344",50%,,
319,915 Generation Stainless Steel Onion Chopper Vegetable Chopper,3729.0,"KSh 7,011",47%,,
320,"915 Generation 2PCS 3 Inch Microfiber Wax Collecting Tray, Auto Beauty",559.0,"KSh 1,063",47%,,
321,For Gold Sterling Silver Jewelry 0.01 Balance Weight,2100.0,"KSh 3,780",44%,,
322,"915 Generation 2Pcs Salt and Pepper Shakers, Stainless Steel Spice",2104.0,"KSh 3,998",47%,,
323,Red No 23 Number Basketball Uniform Suit Children Outdoor Sportswear,2800.0,,,,
324,Acrylic Clear Cosmetic Makeup Container Storage Box,2990.0,"KSh 4,000",25%,3 out of 5,3 out of 5(1)
325,Wireless  Headphones Stereo Bass Headset With Mic Business,2700.0,"KSh 5,390",50%,,
326,915 Generation Belushi New Model Watches Men Simple Quartz Wristwatch,3125.0,"KSh 5,876",47%,,
327,5Pcs 2 Port 6Pin PCIE Connectors Miner PSU Power,2344.0,"KSh 4,033",42%,,
328,"Emergency Lighting,Standby Lights for Household Power Failure,60W Rechargeable Model with Magnetic 52Cm",1782.0,"KSh 3,564",50%,,
329,"915 Generation A6 Binder Notebook,6Hole Loose Leaf Notebook Ring Binder",2497.0,"KSh 4,743",47%,,
330,Ems Hip Trainer Gluteos Muscle Stimulator Fitness Machine,1399.0,"KSh 2,200",36%,5 out of 5,5 out of 5(1)
331,Trendy 12Pcs Ear Clip Set Creative Simple C-Shaped Letter,255.0,KSh 459,44%,,
332,Stereo Male To Male Aux Audio Nylon Braided Cable,600.0,KSh 650,8%,,
333,"3 Pcs Pick Up Tool for Small Parts Pickup, Piercing Ball Grabber Tool",1194.0,"KSh 2,245",47%,,
334,Luxury Design Clutch Tote Women Armpit Oil Patent Leat Bag,3105.0,"KSh 6,211",50%,,
335,"Mini Dehumidifier Household Bedroom Mute Small Dehumidifier Moisture-Proof Dehumidifier Moisture Absorber US Plug,White",12361.0,"KSh 24,721",50%,,
336,Model Vehicle Base For Display Free Standing For Gift Display,487.0,KSh 731,33%,,
337,Creative Cute Animal Screaming Tongue Sticking Out Stress Reliever Toy Vocal Doll Screaming Toy Talking Gift Children(D),684.0,"KSh 1,292",47%,,
338,2Din Car Radio Fascia Panel Kit Frame For Mercedes Benz,5612.0,"KSh 11,223",50%,,
339,915 Generation 8 Pieces Leather Heart Bookmark Page Corner Book Marker,691.0,"KSh 1,209",43%,,
340,1/12 Dollhouse Miniature Wooden Double Door Refrigerator Simulation Fridge Model for Doll House Decoration White,1824.0,"KSh 3,648",50%,,
341,B250 BTC Mining Motherboard 12 PCI-E Graphics Card Slot LGA 1151 DDR4 32G 2400/2133 MHz RAM SATA3.0 USB3.0 Motherboard,29792.0,"KSh 59,584",50%,,
342,500Pcs Kraft Paper Handmade With Love Sticker Decorative Baking,1440.0,"KSh 2,870",50%,,
343,"2Pcs Christmas Decorations, Party Supplies, Adult Children's Gifts, Christmas Hats, Headbands",342.0,KSh 684,50%,,
344,Wireless Remote Control Multimedia IR Console for Xbox,1234.0,"KSh 2,221",44%,,
345,"Onikuma Gaming Headset For PS4 PC Xbox One, For Switch,",4307.0,"KSh 7,407",42%,,
346,TNTORCH NEW SOLAR LED Flood Light 400W,5995.0,"KSh 9,000",33%,3.5 out of 5,3.5 out of 5(2)
347,Fashion (grey Black)2023 Fashion Style Richardson Baseball Cap Men Women Streetwear,2116.0,"KSh 3,649",42%,,
348,"3/8"" Flat Face Hydraulic Quick Connect Coupler / Coupling Set, 3/8"" NPT Thread",6369.0,"KSh 12,737",50%,,
349,300 PCS Cute Animal Stickers Water Bottle Stickers for Kids Laptop Stickers for Kids Teens Toddlers Room Decorations,1001.0,"KSh 2,002",50%,,
350,"Iron Art Nordic Style Light Luxury Marble Pattern Fruit Bowl for Kitchen Counter Pedestal Fruit Bowl for Table, Green, S",6229.0,"KSh 12,458",50%,,
351,512 Women Sexy Nightwear Halter Lace Strap Chemise Babydoll Lingerie Set,622.0,"KSh 1,213",49%,,
352,CMI8738 Chipset Stereo Sound PCI Port Audio Card Supports 2/4CH and DLS with Driver CD for Desktop PC Computer,1662.0,"KSh 3,324",50%,,
353,"915 Generation Homemade Popside Mold, 12 PCS Ice Popsicle Molds,",4272.0,"KSh 8,116",47%,,
354,Ignition Coil For Yamaha Outboard F 9.9HP - 20HP 15HP 40HP 6F5 Type C,3163.0,"KSh 3,796",17%,,
355,Set Of 12 Curtain   With Clip And Hook Window Drapes Bronze 25mm,726.0,KSh 871,17%,,
356,HSS drill Step drill Tapered Titanium 1/4 Hexagonal Rod For Drilling Screwdriver 4-20mm,395.0,KSh 747,47%,,
357,300pcs Rubberband Hairband Ties Plaits-black,159.0,KSh 199,20%,3.9 out of 5,3.9 out of 5(9)
358,KINGHICO RAM 8G DDR4 RAM 2666MHz 1.2V 288 PIN Desktop Computer Game Memory Compatible with 2400MHz 1600MHz for PC4GB,3660.0,,,,
359,"Learning Chopsticks Reusable Dishwasher Safe Metal Chopsticks, Square Lightweight Chop Sticks 5 Pairs,Photo Color",1205.0,"KSh 2,349",49%,,
360,Brookside RGB Colorful mini Cute LED Christmas Tree Christmas Decoration Night Light,311.0,KSh 622,50%,,
361,300 PCS Cute Animal Stickers Water Bottle Stickers for Kids Laptop Stickers for Kids Teens Toddlers Room Decorations,1001.0,"KSh 2,002",50%,,
362,"Iron Art Nordic Style Light Luxury Marble Pattern Fruit Bowl for Kitchen Counter Pedestal Fruit Bowl for Table, Green, S",6229.0,"KSh 12,458",50%,,
363,512 Women Sexy Nightwear Halter Lace Strap Chemise Babydoll Lingerie Set,622.0,"KSh 1,213",49%,,
364,CMI8738 Chipset Stereo Sound PCI Port Audio Card Supports 2/4CH and DLS with Driver CD for Desktop PC Computer,1662.0,"KSh 3,324",50%,,
365,"915 Generation Homemade Popside Mold, 12 PCS Ice Popsicle Molds,",4272.0,"KSh 8,116",47%,,
366,Ignition Coil For Yamaha Outboard F 9.9HP - 20HP 15HP 40HP 6F5 Type C,3163.0,"KSh 3,796",17%,,
367,Set Of 12 Curtain   With Clip And Hook Window Drapes Bronze 25mm,726.0,KSh 871,17%,,
368,HSS drill Step drill Tapered Titanium 1/4 Hexagonal Rod For Drilling Screwdriver 4-20mm,395.0,KSh 747,47%,,
369,KINGHICO RAM 8G DDR4 RAM 2666MHz 1.2V 288 PIN Desktop Computer Game Memory Compatible with 2400MHz 1600MHz for PC4GB,3660.0,,,,
370,"Learning Chopsticks Reusable Dishwasher Safe Metal Chopsticks, Square Lightweight Chop Sticks 5 Pairs,Photo Color",1205.0,"KSh 2,349",49%,,
371,Creative Shockproof Rugged Silicone Hard Case Cover For IPhone 6/6Plus-gray And Blue-146*72*13mm,321.0,KSh 482,33%,3.5 out of 5,3.5 out of 5(2)
372,Fashionable Women Long Sleeve Blouse  Y Embroidery Ladies O Neck Shirt-white-L,1192.0,"KSh 2,265",47%,5 out of 5,5 out of 5(1)
373,CYCLISTS 18 in 1 Bicycle Repair Tools Cycling Multitool Chain Pedal BB Wrench Hex Key Bike Tools Kit Box Set Bike Repair Kit,29259.0,"KSh 58,518",50%,,
374,Cloth Double Elbow Micro USB Data Cable For Android/iPhone/Type-C Charger,211.0,KSh 404,48%,,
375,Chinese Classical Fountain Pen Golden Metal Wood Signature Pen for Office Business Signature School Student Gift,445.0,KSh 884,50%,,
376,Magnetic Flip Green PU Case Cover For Apple Iphone 6/4.7,602.0,"KSh 1,132",47%,,
377,Protective Phone Case For Samsung Galaxy S22 Ultra 5G,6899.0,"KSh 9,855",30%,,
378,"2040KM Electronic Fence Energizer, High Voltage Pulse",13270.0,"KSh 25,080",47%,,
379,"915 Generation Manual Sausage Maker Set,Sausage Stuffer Meat Filler Manual",510.0,KSh 970,47%,,
380,For P6954 Main Axis Gear Assembly for Remo 1/16 Smax 1621,1143.0,"KSh 2,057",44%,,
381,915 Generation as description,244.0,KSh 451,46%,,
382,Children Skipping Jumping Rope with Counter Adjustable Workout Jump Rope for Exercise Fitness,490.0,KSh 969,49%,,
383,Nordic Plastic Vase Anti-Drop Simple Flower Vase Imitation,425.0,KSh 850,50%,,
384,Magnetic Surface 3D Printer Resin Flex Plate Heated Bed Made From Stainless Steel Build Surface 202X128mm,5960.0,"KSh 11,920",50%,,
385,Golf Ball Pouch Golf Repair Tool Holder Golf Ball Bag,565.0,"KSh 1,069",47%,,
386,12 Pcs Microfiber Mop Cloth for Dyson V7 V8 V10 V11 Wet Dry Electric Mop Head Brush Mopping Pad Vacuum Cleaner Parts,2916.0,"KSh 5,832",50%,,
387,Sunlight Antibacterial Dishwashing Liquid 750ml,300.0,,,,
388,Mattress Vacuum Cleaner with U-V Light  Vacuum Cleaner Bed Cleaner  Washable Filter  Great for Sofa  Bed  Carpet White,3768.0,"KSh 7,083",47%,,
389,"Lasers Protractor Digital Inclinometer Angle Measure Lasers Ruler - with Bi-Directional Lasers Marking, Large Lcd Screen",4872.0,,,,
390,Feeding Tube Belt Wearable Storage Safety Protection Belt For Men,819.0,"KSh 1,147",29%,,
391,QS-Zigbee-CP01 Tuya ZigBee Intelligent Switch Module,1853.0,"KSh 3,089",40%,,
392,Nutmeg ORGANIC NUTMEG POWDER [kukumanga] 100G,599.0,KSh 999,40%,,
393,U-Shaped Children's Toothbrush Portable Baby Silicone,329.0,KSh 657,50%,,
394,50 Pack Retractable Badge Holder ID Card Reels Carabiner,4804.0,"KSh 8,648",44%,,
395,String Spacing Adjustable Pigtail Wraparound Bridge for Les Paul Style Guitar Guitar Accessories,1353.0,"KSh 2,679",49%,,
396,Turn Signal Light Smoked LED Side Marker for Mitsubishi Lancer EVO X Sport Lamp-Repeater UP Normal,1293.0,"KSh 2,586",50%,,
397,Tpr050 Continental Home Simple Car Sofa Cushion Waist Pillow Case Geometry,271.0,KSh 407,33%,,
398,Roof Adult Beauty Decal Temporary Tattoo Stickers Removable,102.0,KSh 200,49%,,
399,Diamond Smart Bracelet Replacement Wristband Watch Silicone Strap For Xiaomi 3,103.0,KSh 202,49%,5 out of 5,5 out of 5(1)
400,Mini Spot Welder Kit Portable Digital Display Spot Welding Machine Weld Tools for Nickel Plated 18650 Battery Pack,9981.0,"KSh 19,962",50%,,
401,915 Generation Electric Food Chopper Garlic Pounder Meat Grinder Mini,2334.0,"KSh 4,434",47%,,
402,Brookside Fridge Door Lock for Kitchen Safety GuardRefrigerator Freezer Door Lock for Baby Child Toddler Pet Proof Safety 3 Pack,872.0,"KSh 1,743",50%,,
403,"Rapid Solar Backpack Charger for Laptops Includes Power Bank Powers Laptops Including Phones USB Devices, More",11804.0,,,,
404,Ignition Coil Repair Rubber Boots Turret for Mitsubishi,1764.0,"KSh 2,772",36%,,
405,50 Pcs Thank You for Supporting My Business Commercial Decorative Card 2X3.5 Inch/5X9cm Gift Tag Thank You Card(Type D),460.0,KSh 920,50%,,
406,"Polishing Block, Diamond Grinding Block Hand Polishing Pad for Sanding Concrete Glass Stone Granite Marble - 400",1024.0,"KSh 2,048",50%,,
407,HSS drill Step drill Tapered Titanium 1/4 Hexagonal Rod For,394.0,KSh 709,44%,,
408,Multifunctional Indoor Temperature and Humidity Meter Clock Large Screen Alarm Clock Kitchen Electronic Countdown Timer,1079.0,"KSh 1,962",45%,5 out of 5,5 out of 5(1)
409,6 Copper Tube SC25 Aperture 10mm Lug Battery Starter Cable Welding Crimp Terminal Ring,227.0,,,,
410,A2212 1400KV Brushless Motor for RC Quadcopter Multicopter,871.0,"KSh 1,741",50%,,
411,"Handheld Mini USB Fan, Portable USB Pocket Fan Rechargeable with Holder, 3 Speeds Adjustable Design Suitable for Kids",646.0,"KSh 1,291",50%,,
412,20MM Strap for Garmin Vivoactive 3 Smart Watch Bands Leather Wristband Straps for Vivoactive 3 Brown,845.0,"KSh 1,455",42%,,
413,Outdoor/Indoor Foldable Portable Clothes Drying Rack,5000.0,,,1 out of 5,1 out of 5(1)
414,Microfiber Reusable Mop Pads Compatible for Swiffer WetJet,2053.0,"KSh 4,106",50%,,
415,"Huawei Y6 Prime 2018 (3GB+32GB) 5.7Inch, 3000mAh (13MP+8MP) - Black",10499.0,"KSh 12,500",16%,3.9 out of 5,3.9 out of 5(33)
416,For Samsung Galaxy S9 Note9 S8 S7 Edge Leather Flip Case Cover Card,452.0,KSh 881,49%,,
417,Uni  Baby Children Short Sleeve T-shirt With Unique Letters Print For Summer-black-L,541.0,"KSh 1,028",47%,,
